accept_stat__,stepsize__,int_time__,energy__,lp__
1,2.67804,26.7804,2.10463,-2.0051
0.903748,2.67804,26.7804,6.18687,-2.17592
1,2.67804,26.7804,5.23034,-5.11914
0.885751,2.67804,26.7804,8.75404,-4.71467
1,2.67804,26.7804,7.17805,-6.99841
1,2.67804,26.7804,5.61938,-3.86373
0.865951,2.67804,26.7804,5.19603,-4.28643
1,2.67804,26.7804,6.14893,-3.38135
0.784173,2.67804,26.7804,5.64247,-5.60294
0.282216,2.67804,26.7804,4.13453,-3.91212
0.235404,2.67804,26.7804,5.82992,-4.57618
0.301281,2.67804,26.7804,5.70999,-5.08846
0.798174,2.67804,26.7804,4.83638,-3.92337
0.64768,2.67804,26.7804,2.84891,-1.94733
0.0720693,2.67804,26.7804,5.35692,-5.35244
0.51198,2.67804,26.7804,2.47706,-2.03518
1,2.67804,26.7804,1.87589,-1.47514
0.97775,2.67804,26.7804,2.5274,-1.86281
0.931138,2.67804,26.7804,2.82005,-2.13246
1,2.67804,26.7804,3.75083,-1.92959
0.73356,2.67804,26.7804,7.50407,-3.32903
0.20098,2.67804,26.7804,8.78184,-8.5282
1,2.67804,26.7804,1.81706,-1.40202
1,2.67804,26.7804,1.86337,-1.40392
0.997641,2.67804,26.7804,2.5669,-1.82169
0.961415,2.67804,26.7804,5.78704,-1.41824
0.188519,2.67804,26.7804,5.59258,-5.31958
1,2.67804,26.7804,1.71679,-1.63452
1,2.67804,26.7804,1.26462,-1.2113
0.99266,2.67804,26.7804,2.17239,-1.24488
0.969859,2.67804,26.7804,2.2779,-1.45359
1,2.67804,26.7804,1.72958,-1.12469
0.789996,2.67804,26.7804,1.53495,-1.38941
1,2.67804,26.7804,1.50007,-1.04565
0.834036,2.67804,26.7804,3.46053,-1.65526
1,2.67804,26.7804,2.99132,-1.6295
1,2.67804,26.7804,3.28871,-2.61981
0.703437,2.67804,26.7804,6.52482,-2.10855
0.404227,2.67804,26.7804,6.25679,-5.48794
1,2.67804,26.7804,3.50559,-2.05094
0.720625,2.67804,26.7804,4.00589,-3.10276
1,2.67804,26.7804,1.68956,-1.10371
0.752239,2.67804,26.7804,1.55439,-1.43548
1,2.67804,26.7804,1.28364,-1.14732
1,2.67804,26.7804,5.05618,-1.13327
0.440936,2.67804,26.7804,6.24165,-5.64475
1,2.67804,26.7804,2.5795,-1.37642
0.628774,2.67804,26.7804,3.07296,-2.33668
0.894597,2.67804,26.7804,4.80521,-2.932
0.496089,2.67804,26.7804,2.77128,-2.71501
0.905549,2.67804,26.7804,3.31006,-2.32141
1,2.67804,26.7804,2.71918,-2.28117
0.522501,2.67804,26.7804,2.21502,-2.11871
0.914876,2.67804,26.7804,2.33723,-2.14818
0.92486,2.67804,26.7804,2.13907,-2.01761
1,2.67804,26.7804,1.78364,-1.59177
0.848472,2.67804,26.7804,1.95571,-1.94038
1,2.67804,26.7804,3.73237,-1.61825
0.464383,2.67804,26.7804,4.12974,-2.36214
1,2.67804,26.7804,2.81676,-2.39378
1,2.67804,26.7804,4.00611,-1.19388
0.895785,2.67804,26.7804,2.99425,-2.96989
1,2.67804,26.7804,1.6919,-1.42057
1,2.67804,26.7804,3.12895,-1.41397
0.705191,2.67804,26.7804,3.52102,-2.67917
1,2.67804,26.7804,1.61687,-1.55106
1,2.67804,26.7804,1.74855,-1.21549
0.788519,2.67804,26.7804,2.36257,-1.62901
1,2.67804,26.7804,2.11234,-2.01443
0.995412,2.67804,26.7804,2.42344,-2.01702
0.968705,2.67804,26.7804,3.28619,-2.42895
0.763477,2.67804,26.7804,2.02068,-1.47407
0.914122,2.67804,26.7804,2.20275,-2.08008
1,2.67804,26.7804,1.0693,-1.06091
1,2.67804,26.7804,1.73662,-1.04847
0.885039,2.67804,26.7804,2.3443,-1.16741
0.740067,2.67804,26.7804,4.00373,-2.17372
0.589304,2.67804,26.7804,4.08795,-3.73318
1,2.67804,26.7804,2.65678,-2.61606
1,2.67804,26.7804,3.40563,-2.28099
1,2.67804,26.7804,3.70921,-2.85152
0.96361,2.67804,26.7804,4.55619,-2.94599
1,2.67804,26.7804,5.32042,-3.60501
0.921528,2.67804,26.7804,3.42118,-1.85387
0.775227,2.67804,26.7804,3.86407,-2.96056
1,2.67804,26.7804,3.08086,-2.2346
1,2.67804,26.7804,3.98535,-2.93888
1,2.67804,26.7804,4.08605,-3.63369
1,2.67804,26.7804,3.12947,-2.97602
1,2.67804,26.7804,3.38757,-1.66704
1,2.67804,26.7804,4.99433,-3.04648
1,2.67804,26.7804,1.5687,-1.35985
0.948534,2.67804,26.7804,1.54332,-1.48247
1,2.67804,26.7804,1.57315,-1.09411
0.889659,2.67804,26.7804,2.07462,-1.60357
1,2.67804,26.7804,1.52675,-1.34486
1,2.67804,26.7804,1.90546,-1.09138
0.766857,2.67804,26.7804,2.16363,-1.56904
1,2.67804,26.7804,2.14942,-1.48403
1,2.67804,26.7804,2.36567,-1.78851
1,2.67804,26.7804,3.76464,-1.88004
0.661471,2.67804,26.7804,3.94726,-3.75081
1,2.67804,26.7804,3.91299,-1.92909
0.67775,2.67804,26.7804,6.50879,-3.5899
1,2.67804,26.7804,7.82508,-3.27378
0.363717,2.67804,26.7804,7.16988,-6.67168
1,2.67804,26.7804,3.25148,-1.98696
0.760017,2.67804,26.7804,3.63278,-2.86016
0.89267,2.67804,26.7804,3.94016,-2.49839
0.507219,2.67804,26.7804,6.42778,-3.84446
1,2.67804,26.7804,5.06357,-4.22601
0.561646,2.67804,26.7804,5.68623,-5.38935
1,2.67804,26.7804,3.06492,-2.88967
1,2.67804,26.7804,3.04699,-2.85807
1,2.67804,26.7804,3.30379,-2.7163
0.910178,2.67804,26.7804,3.45369,-2.92258
1,2.67804,26.7804,4.10022,-2.8077
1,2.67804,26.7804,4.03303,-3.65469
1,2.67804,26.7804,2.49489,-2.45516
1,2.67804,26.7804,3.35688,-1.84706
0.612888,2.67804,26.7804,3.02006,-2.88757
1,2.67804,26.7804,5.89477,-2.58648
0.804267,2.67804,26.7804,5.90853,-5.83502
0.879204,2.67804,26.7804,4.87049,-4.54834
1,2.67804,26.7804,4.15951,-3.82079
0.336431,2.67804,26.7804,2.99446,-2.91048
0.29214,2.67804,26.7804,4.00688,-3.89654
0.384218,2.67804,26.7804,4.58563,-4.37598
1,2.67804,26.7804,8.00035,-3.92727
1,2.67804,26.7804,8.20606,-6.66704
0.822911,2.67804,26.7804,10.2151,-7.02453
0.162767,2.67804,26.7804,8.77804,-8.6572
1,2.67804,26.7804,5.19789,-2.85086
1,2.67804,26.7804,3.89362,-3.04887
1,2.67804,26.7804,2.87164,-2.38855
1,2.67804,26.7804,1.507,-1.40025
1,2.67804,26.7804,1.65857,-1.14704
0.773401,2.67804,26.7804,2.89503,-1.75747
0.973146,2.67804,26.7804,3.9467,-2.53199
1,2.67804,26.7804,1.73316,-1.64852
1,2.67804,26.7804,1.62235,-1.19419
0.918007,2.67804,26.7804,1.79817,-1.67549
1,2.67804,26.7804,1.53252,-1.27475
0.920722,2.67804,26.7804,1.60397,-1.49884
1,2.67804,26.7804,2.05398,-1.35168
0.908579,2.67804,26.7804,4.23047,-1.48334
1,2.67804,26.7804,3.41445,-2.01759
0.697143,2.67804,26.7804,4.82081,-3.27757
1,2.67804,26.7804,2.88096,-2.79297
1,2.67804,26.7804,1.46281,-1.44147
1,2.67804,26.7804,3.1289,-1.0332
0.331862,2.67804,26.7804,2.47969,-2.05923
1,2.67804,26.7804,1.847,-1.53748
0.913818,2.67804,26.7804,3.41222,-1.74398
1,2.67804,26.7804,3.41975,-2.68533
0.892636,2.67804,26.7804,4.65587,-3.30567
0.645969,2.67804,26.7804,4.2302,-3.89681
1,2.67804,26.7804,2.70982,-2.21477
1,2.67804,26.7804,3.42195,-2.56801
0.636304,2.67804,26.7804,3.16286,-2.03249
1,2.67804,26.7804,3.80703,-2.4858
1,2.67804,26.7804,3.04402,-3.04386
0.79183,2.67804,26.7804,4.8165,-2.33938
0.612844,2.67804,26.7804,4.79649,-4.3787
1,2.67804,26.7804,7.74917,-2.60442
0.258266,2.67804,26.7804,7.86525,-7.74898
1,2.67804,26.7804,1.2508,-1.1888
1,2.67804,26.7804,1.098,-1.05217
0.987284,2.67804,26.7804,5.21719,-1.09142
0.464173,2.67804,26.7804,5.44574,-5.26845
1,2.67804,26.7804,1.6943,-1.27733
0.958403,2.67804,26.7804,1.71278,-1.68469
0.979684,2.67804,26.7804,1.52161,-1.26689
0.925535,2.67804,26.7804,3.60082,-1.54824
0.48085,2.67804,26.7804,2.70125,-2.57877
1,2.67804,26.7804,1.72049,-1.39385
0.990993,2.67804,26.7804,2.73027,-1.42167
0.880652,2.67804,26.7804,2.81711,-1.73264
1,2.67804,26.7804,2.37695,-1.64417
1,2.67804,26.7804,1.67988,-1.39014
0.86938,2.67804,26.7804,5.65288,-1.79837
0.126995,2.67804,26.7804,7.86761,-6.82133
1,2.67804,26.7804,2.37514,-2.31935
1,2.67804,26.7804,2.05209,-1.56609
1,2.67804,26.7804,1.5459,-1.44075
1,2.67804,26.7804,2.84392,-1.26011
0.698276,2.67804,26.7804,6.38706,-2.07172
0.371413,2.67804,26.7804,7.06963,-6.6967
0.404551,2.67804,26.7804,7.8954,-7.71608
0.753527,2.67804,26.7804,8.15215,-7.81855
0.578018,2.67804,26.7804,8.74313,-8.41814
1,2.67804,26.7804,8.39972,-8.07106
0.784718,2.67804,26.7804,9.62227,-8.38363
0.169038,2.67804,26.7804,10.9271,-10.8993
1,2.67804,26.7804,6.59905,-6.32804
1,2.67804,26.7804,2.37258,-2.0586
1,2.67804,26.7804,3.95272,-1.73785
0.337757,2.67804,26.7804,3.74385,-3.1656
1,2.67804,26.7804,2.64705,-1.70229
1,2.67804,26.7804,1.82201,-1.13676
0.844694,2.67804,26.7804,2.46899,-1.94177
1,2.67804,26.7804,2.02814,-1.65665
1,2.67804,26.7804,5.07069,-1.41519
0.586357,2.67804,26.7804,5.40215,-5.10254
1,2.67804,26.7804,1.65999,-1.49799
1,2.67804,26.7804,1.77623,-1.2252
0.926974,2.67804,26.7804,1.83746,-1.68599
1,2.67804,26.7804,2.08156,-1.16481
0.779604,2.67804,26.7804,1.54243,-1.5053
1,2.67804,26.7804,1.69171,-1.14438
0.958875,2.67804,26.7804,1.85627,-1.62942
0.931302,2.67804,26.7804,3.65495,-1.90343
1,2.67804,26.7804,3.42577,-2.88306
0.574042,2.67804,26.7804,2.59691,-2.48771
1,2.67804,26.7804,2.86709,-2.31754
1,2.67804,26.7804,2.71293,-2.66187
1,2.67804,26.7804,3.72919,-2.29159
0.723659,2.67804,26.7804,4.63724,-3.47814
1,2.67804,26.7804,3.006,-2.70597
1,2.67804,26.7804,2.95076,-1.30811
0.9549,2.67804,26.7804,3.66137,-2.26535
0.96473,2.67804,26.7804,4.72723,-3.59664
0.698748,2.67804,26.7804,5.63088,-4.27756
1,2.67804,26.7804,4.13215,-1.6326
0.279491,2.67804,26.7804,5.11353,-4.8608
1,2.67804,26.7804,3.16218,-1.40431
0.533133,2.67804,26.7804,2.77587,-2.61244
0.693427,2.67804,26.7804,3.48777,-1.8998
0.890917,2.67804,26.7804,3.09565,-2.92716
1,2.67804,26.7804,3.04383,-2.0026
0.841329,2.67804,26.7804,8.41451,-3.20553
0.391388,2.67804,26.7804,5.93996,-5.3629
1,2.67804,26.7804,4.23485,-2.26956
1,2.67804,26.7804,3.45894,-2.68375
1,2.67804,26.7804,1.90992,-1.64885
1,2.67804,26.7804,1.55321,-1.40682
0.977888,2.67804,26.7804,1.53931,-1.51019
1,2.67804,26.7804,1.855,-1.26762
0.995131,2.67804,26.7804,1.37783,-1.16265
0.969592,2.67804,26.7804,2.32822,-1.23896
0.690414,2.67804,26.7804,2.27772,-1.95482
1,2.67804,26.7804,2.01073,-1.59412
0.995808,2.67804,26.7804,2.01169,-1.64562
1,2.67804,26.7804,2.38572,-1.82555
0.971638,2.67804,26.7804,2.02827,-1.89012
1,2.67804,26.7804,1.55815,-1.32494
0.949238,2.67804,26.7804,2.87665,-1.44233
0.948276,2.67804,26.7804,3.40944,-1.59553
0.781915,2.67804,26.7804,3.31126,-2.52355
1,2.67804,26.7804,2.22913,-1.32618
0.961362,2.67804,26.7804,2.01052,-1.45842
0.852785,2.67804,26.7804,1.67056,-1.55426
1,2.67804,26.7804,2.02358,-1.37111
1,2.67804,26.7804,1.48082,-1.36349
0.99686,2.67804,26.7804,1.57087,-1.3668
0.956823,2.67804,26.7804,1.60125,-1.5369
1,2.67804,26.7804,3.22181,-1.23654
0.299291,2.67804,26.7804,2.958,-2.38449
1,2.67804,26.7804,2.19286,-1.64173
0.997521,2.67804,26.7804,1.80188,-1.5343
1,2.67804,26.7804,3.30337,-1.4478
0.365724,2.67804,26.7804,3.15122,-2.25941
1,2.67804,26.7804,4.05389,-2.37445
0.452931,2.67804,26.7804,3.81553,-3.36592
0.555437,2.67804,26.7804,3.46311,-3.15818
0.862582,2.67804,26.7804,4.02788,-3.445
1,2.67804,26.7804,3.3513,-3.27426
1,2.67804,26.7804,2.10021,-1.74815
1,2.67804,26.7804,2.52058,-1.89174
1,2.67804,26.7804,1.8578,-1.37636
0.956544,2.67804,26.7804,3.37614,-1.35
0.683588,2.67804,26.7804,3.11383,-2.96303
0.818982,2.67804,26.7804,2.39855,-1.64187
1,2.67804,26.7804,1.11664,-1.11419
1,2.67804,26.7804,1.88416,-1.08532
0.807613,2.67804,26.7804,1.50182,-1.43067
1,2.67804,26.7804,1.75009,-1.14214
0.797035,2.67804,26.7804,2.92055,-1.90686
1,2.67804,26.7804,2.2408,-1.87006
0.991695,2.67804,26.7804,2.27181,-1.96606
1,2.67804,26.7804,1.52725,-1.22151
0.915818,2.67804,26.7804,2.07879,-1.44076
0.920764,2.67804,26.7804,4.94793,-2.1355
0.813068,2.67804,26.7804,10.8695,-5.04843
1,2.67804,26.7804,5.47665,-4.56455
0.528486,2.67804,26.7804,3.48151,-2.48778
0.141188,2.67804,26.7804,6.30763,-3.42536
0.0802976,2.67804,26.7804,5.47744,-4.99767
1,2.67804,26.7804,4.15561,-3.77683
1,2.67804,26.7804,3.94694,-2.74846
0.743817,2.67804,26.7804,2.70306,-2.62444
0.79743,2.67804,26.7804,2.14944,-1.91396
0.575846,2.67804,26.7804,3.001,-1.72058
0.67829,2.67804,26.7804,2.91932,-2.82781
1,2.67804,26.7804,1.47759,-1.10874
0.870135,2.67804,26.7804,1.66058,-1.48736
1,2.67804,26.7804,3.15296,-1.37639
0.454789,2.67804,26.7804,4.0213,-2.49787
1,2.67804,26.7804,3.92252,-2.47578
1,2.67804,26.7804,4.531,-3.25571
0.742771,2.67804,26.7804,3.14408,-3.10014
1,2.67804,26.7804,1.78531,-1.42365
1,2.67804,26.7804,1.42525,-1.2258
1,2.67804,26.7804,1.92273,-1.27551
0.751395,2.67804,26.7804,1.92842,-1.63295
0.917099,2.67804,26.7804,2.02437,-1.79555
1,2.67804,26.7804,3.60164,-1.57009
0.882036,2.67804,26.7804,4.15323,-2.63055
0.416664,2.67804,26.7804,4.48835,-4.07875
1,2.67804,26.7804,4.18681,-3.22613
0.579948,2.67804,26.7804,3.86541,-3.43025
1,2.67804,26.7804,4.05291,-3.37148
1,2.67804,26.7804,4.34193,-2.21602
1,2.67804,26.7804,2.32872,-2.0146
0.929071,2.67804,26.7804,2.39252,-2.2174
1,2.67804,26.7804,2.00734,-1.86663
1,2.67804,26.7804,2.01611,-1.77165
1,2.67804,26.7804,3.28567,-1.59484
0.980132,2.67804,26.7804,1.13871,-1.04447
0.978462,2.67804,26.7804,3.0697,-1.10485
0.466732,2.67804,26.7804,3.29059,-2.49298
1,2.67804,26.7804,1.51069,-1.44843
1,2.67804,26.7804,1.88394,-1.36337
1,2.67804,26.7804,2.63228,-1.66562
1,2.67804,26.7804,3.548,-1.46595
0.381869,2.67804,26.7804,4.24847,-2.41085
1,2.67804,26.7804,3.91109,-1.56145
0.54385,2.67804,26.7804,4.0169,-3.96207
1,2.67804,26.7804,2.54401,-1.1951
0.856032,2.67804,26.7804,2.51096,-1.45076
0.792004,2.67804,26.7804,2.79397,-2.13922
1,2.67804,26.7804,1.40766,-1.32898
1,2.67804,26.7804,2.40717,-1.27096
0.61485,2.67804,26.7804,4.00237,-2.32638
0.822849,2.67804,26.7804,2.92764,-2.89907
1,2.67804,26.7804,2.34553,-1.87257
0.887472,2.67804,26.7804,4.31697,-2.17547
1,2.67804,26.7804,5.25956,-2.52406
0.5534,2.67804,26.7804,4.28867,-2.59392
1,2.67804,26.7804,4.30705,-1.385
0.731974,2.67804,26.7804,5.02244,-4.37546
1,2.67804,26.7804,4.49866,-3.17408
0.629878,2.67804,26.7804,4.94671,-3.46499
1,2.67804,26.7804,4.31723,-4.29687
0.523825,2.67804,26.7804,4.75438,-4.67732
0.780532,2.67804,26.7804,5.05709,-3.95195
1,2.67804,26.7804,2.26922,-1.95331
0.821284,2.67804,26.7804,3.36071,-2.4239
0.929348,2.67804,26.7804,3.58626,-2.8434
1,2.67804,26.7804,2.018,-1.09109
0.888078,2.67804,26.7804,1.93586,-1.50277
1,2.67804,26.7804,3.1182,-1.78057
0.624199,2.67804,26.7804,3.96423,-3.2372
1,2.67804,26.7804,2.44816,-2.16157
1,2.67804,26.7804,2.36657,-1.77168
0.704099,2.67804,26.7804,2.42946,-1.98079
1,2.67804,26.7804,3.83187,-1.0815
0.581347,2.67804,26.7804,3.99699,-3.75271
0.352656,2.67804,26.7804,4.2795,-2.95037
0.405965,2.67804,26.7804,6.2498,-4.92566
1,2.67804,26.7804,5.18383,-4.69639
0.96847,2.67804,26.7804,5.49531,-4.21837
0.730991,2.67804,26.7804,4.529,-3.38821
0.471887,2.67804,26.7804,4.47291,-4.10356
1,2.67804,26.7804,4.67017,-4.15137
1,2.67804,26.7804,1.38914,-1.36806
1,2.67804,26.7804,2.5041,-1.12524
0.619114,2.67804,26.7804,3.10339,-2.58998
1,2.67804,26.7804,4.25889,-2.48897
1,2.67804,26.7804,3.66246,-2.39104
1,2.67804,26.7804,4.88361,-3.27757
0.838452,2.67804,26.7804,7.59631,-4.87322
0.692053,2.67804,26.7804,9.01445,-7.33041
1,2.67804,26.7804,7.71028,-6.5925
1,2.67804,26.7804,5.77898,-5.72289
0.67166,2.67804,26.7804,3.9118,-3.67347
1,2.67804,26.7804,3.90846,-3.07079
0.865786,2.67804,26.7804,3.9021,-3.61596
0.419168,2.67804,26.7804,4.92127,-4.68271
1,2.67804,26.7804,5.26277,-4.05853
0.250542,2.67804,26.7804,5.58463,-5.15178
0.675289,2.67804,26.7804,2.84626,-2.50132
0.642184,2.67804,26.7804,2.01334,-1.87442
0.518842,2.67804,26.7804,3.1752,-2.21279
0.836937,2.67804,26.7804,3.37554,-2.55874
1,2.67804,26.7804,6.70697,-1.78541
1,2.67804,26.7804,11.5787,-6.56429
1,2.67804,26.7804,11.6016,-11.0914
0.119081,2.67804,26.7804,11.22,-9.63134
0.581088,2.67804,26.7804,8.68053,-7.2782
1,2.67804,26.7804,6.91003,-6.90246
0.222553,2.67804,26.7804,9.82939,-8.29925
1,2.67804,26.7804,6.99916,-5.67818
1,2.67804,26.7804,7.70195,-1.81652
0.151828,2.67804,26.7804,3.97462,-2.93512
1,2.67804,26.7804,3.5993,-3.29094
1,2.67804,26.7804,5.12057,-3.42282
0.616458,2.67804,26.7804,6.66207,-4.76787
0.465778,2.67804,26.7804,7.79399,-6.44062
1,2.67804,26.7804,9.55414,-6.59153
0.153903,2.67804,26.7804,10.9212,-10.3605
1,2.67804,26.7804,8.25995,-7.72895
1,2.67804,26.7804,5.41824,-5.12947
0.886259,2.67804,26.7804,3.48155,-2.1135
1,2.67804,26.7804,3.27768,-3.01649
1,2.67804,26.7804,1.12357,-1.04126
1,2.67804,26.7804,1.3945,-1.03606
0.893851,2.67804,26.7804,2.71265,-1.42038
0.91144,2.67804,26.7804,2.88762,-2.58905
1,2.67804,26.7804,1.68669,-1.32442
0.912585,2.67804,26.7804,1.80277,-1.62186
1,2.67804,26.7804,1.89978,-1.40194
0.994137,2.67804,26.7804,1.82774,-1.79117
1,2.67804,26.7804,1.83414,-1.29473
0.874232,2.67804,26.7804,1.77458,-1.37213
0.951471,2.67804,26.7804,1.83608,-1.64945
0.965762,2.67804,26.7804,1.7633,-1.66804
1,2.67804,26.7804,1.5753,-1.08482
0.732495,2.67804,26.7804,2.66864,-1.53921
1,2.67804,26.7804,4.27919,-2.17463
0.654839,2.67804,26.7804,3.90447,-3.28585
1,2.67804,26.7804,3.28711,-2.55138
0.560193,2.67804,26.7804,3.32248,-2.11298
0.909948,2.67804,26.7804,2.97778,-2.94722
1,2.67804,26.7804,3.18023,-1.09622
0.283708,2.67804,26.7804,3.87912,-2.31951
1,2.67804,26.7804,1.92817,-1.88064
1,2.67804,26.7804,1.34485,-1.12092
0.946165,2.67804,26.7804,1.53818,-1.29224
1,2.67804,26.7804,1.81347,-1.35026
1,2.67804,26.7804,4.46826,-1.07559
0.444957,2.67804,26.7804,6.1673,-5.00875
0.843337,2.67804,26.7804,4.28275,-3.39864
1,2.67804,26.7804,2.60323,-2.33823
1,2.67804,26.7804,2.95109,-1.72477
1,2.67804,26.7804,1.54751,-1.1453
0.921227,2.67804,26.7804,1.66217,-1.51184
1,2.67804,26.7804,1.61199,-1.2324
0.962695,2.67804,26.7804,2.12888,-1.47618
0.961316,2.67804,26.7804,1.96547,-1.58557
0.991861,2.67804,26.7804,1.8569,-1.44285
1,2.67804,26.7804,3.49412,-1.11859
0.630708,2.67804,26.7804,3.63801,-1.52716
0.843832,2.67804,26.7804,5.94376,-2.84564
0.905363,2.67804,26.7804,5.70959,-5.51494
1,2.67804,26.7804,5.23056,-2.8093
0.552562,2.67804,26.7804,5.25351,-4.89127
0.830493,2.67804,26.7804,7.69203,-3.39871
0.337663,2.67804,26.7804,6.8425,-5.66402
0.226787,2.67804,26.7804,8.40693,-6.39131
0.531857,2.67804,26.7804,9.64767,-6.14086
0.0815562,2.67804,26.7804,10.9146,-10.0152
1,2.67804,26.7804,8.86706,-8.19254
0.146764,2.67804,26.7804,11.298,-9.7059
0.952353,2.67804,26.7804,12.2244,-10.6757
1,2.67804,26.7804,12.1913,-9.81781
1,2.67804,26.7804,9.84645,-8.24862
1,2.67804,26.7804,8.02403,-7.25092
0.727632,2.67804,26.7804,8.10793,-7.80118
1,2.67804,26.7804,6.52495,-5.7808
0.683531,2.67804,26.7804,5.18334,-3.35777
0.797757,2.67804,26.7804,6.00623,-3.80553
0.323289,2.67804,26.7804,5.1025,-5.00795
1,2.67804,26.7804,3.39867,-2.81017
1,2.67804,26.7804,3.56494,-3.32481
0.851522,2.67804,26.7804,3.97202,-3.54582
0.850246,2.67804,26.7804,3.99581,-3.57903
0.988299,2.67804,26.7804,4.24874,-3.14351
1,2.67804,26.7804,1.64722,-1.23607
0.870334,2.67804,26.7804,4.66554,-1.66087
0.523068,2.67804,26.7804,5.29197,-4.10613
1,2.67804,26.7804,2.47562,-1.66303
0.879736,2.67804,26.7804,2.18774,-1.79583
0.821624,2.67804,26.7804,2.51193,-1.95756
1,2.67804,26.7804,3.63488,-1.71858
0.566266,2.67804,26.7804,7.8935,-2.51681
1,2.67804,26.7804,5.25898,-5.12741
1,2.67804,26.7804,5.73768,-3.0268
1,2.67804,26.7804,4.49605,-4.06442
1,2.67804,26.7804,3.40908,-3.23776
1,2.67804,26.7804,2.82413,-2.41818
1,2.67804,26.7804,1.84066,-1.28717
1,2.67804,26.7804,2.75507,-1.65116
0.666062,2.67804,26.7804,5.44639,-3.01142
0.974101,2.67804,26.7804,5.08736,-4.74045
1,2.67804,26.7804,3.97528,-3.83268
1,2.67804,26.7804,2.06905,-2.0101
1,2.67804,26.7804,1.76459,-1.05631
0.810836,2.67804,26.7804,2.5986,-1.83629
1,2.67804,26.7804,3.39223,-2.1724
1,2.67804,26.7804,2.95472,-2.91423
0.653535,2.67804,26.7804,2.42394,-2.02011
0.51963,2.67804,26.7804,2.97393,-1.79438
0.189049,2.67804,26.7804,5.36136,-4.18039
1,2.67804,26.7804,1.16768,-1.16689
1,2.67804,26.7804,1.27791,-1.13606
0.990447,2.67804,26.7804,1.49163,-1.18643
0.874375,2.67804,26.7804,2.51266,-1.40855
1,2.67804,26.7804,1.58711,-1.22079
0.899987,2.67804,26.7804,1.80366,-1.68135
0.944187,2.67804,26.7804,2.05299,-1.78601
0.8891,2.67804,26.7804,4.05273,-1.78016
0.577316,2.67804,26.7804,3.03092,-2.62325
1,2.67804,26.7804,3.40078,-2.17673
0.607786,2.67804,26.7804,3.68126,-3.60149
0.923071,2.67804,26.7804,4.05949,-3.12193
0.843296,2.67804,26.7804,4.03743,-3.8021
1,2.67804,26.7804,3.73683,-2.66033
1,2.67804,26.7804,4.17998,-3.26877
1,2.67804,26.7804,4.5525,-3.74084
1,2.67804,26.7804,2.67536,-2.2187
0.81908,2.67804,26.7804,5.1338,-2.46635
1,2.67804,26.7804,1.88998,-1.88444
1,2.67804,26.7804,2.19246,-1.04058
0.654206,2.67804,26.7804,2.26606,-1.89902
1,2.67804,26.7804,1.94716,-1.80155
0.886097,2.67804,26.7804,3.52551,-2.04259
0.728446,2.67804,26.7804,4.55792,-3.75349
0.827133,2.67804,26.7804,5.06391,-4.58333
0.579186,2.67804,26.7804,5.22774,-5.15023
0.431438,2.67804,26.7804,5.0551,-5.02583
1,2.67804,26.7804,5.09615,-4.53355
1,2.67804,26.7804,4.17127,-3.46399
1,2.67804,26.7804,3.93352,-1.84019
1,2.67804,26.7804,3.01046,-2.9652
0.79014,2.67804,26.7804,4.73075,-2.17803
0.150427,2.67804,26.7804,4.36103,-4.30409
1,2.67804,26.7804,7.61992,-1.85151
0.75489,2.67804,26.7804,8.13906,-5.50804
0.554897,2.67804,26.7804,6.62335,-5.65464
0.624482,2.67804,26.7804,8.43465,-6.49868
0.997345,2.67804,26.7804,3.51756,-3.50427
1,2.67804,26.7804,3.23731,-2.5762
0.914811,2.67804,26.7804,2.3712,-2.16787
0.944672,2.67804,26.7804,4.64449,-2.25546
1,2.67804,26.7804,3.96079,-2.93384
0.928682,2.67804,26.7804,4.11672,-3.79814
0.948538,2.67804,26.7804,5.43777,-3.87685
0.850599,2.67804,26.7804,4.85375,-4.83509
1,2.67804,26.7804,4.80437,-3.91557
0.495386,2.67804,26.7804,3.64939,-2.9148
0.42349,2.67804,26.7804,4.5695,-4.06697
1,2.67804,26.7804,4.414,-2.74508
1,2.67804,26.7804,4.35657,-3.68415
1,2.67804,26.7804,3.46733,-1.52953
0.761403,2.67804,26.7804,3.50635,-2.58988
0.807536,2.67804,26.7804,4.99135,-3.1082
1,2.67804,26.7804,2.14754,-1.30753
0.844752,2.67804,26.7804,2.41076,-1.62064
1,2.67804,26.7804,1.31622,-1.27733
1,2.67804,26.7804,2.16477,-1.20014
0.724903,2.67804,26.7804,1.81209,-1.54773
1,2.67804,26.7804,3.29129,-1.49337
1,2.67804,26.7804,2.83393,-2.3661
1,2.67804,26.7804,1.42118,-1.32751
1,2.67804,26.7804,1.51692,-1.05277
0.866671,2.67804,26.7804,1.82867,-1.56784
1,2.67804,26.7804,2.21488,-1.44596
1,2.67804,26.7804,3.36403,-1.16708
0.480665,2.67804,26.7804,3.32563,-2.82173
1,2.67804,26.7804,2.04696,-1.59956
1,2.67804,26.7804,3.26118,-1.73258
1,2.67804,26.7804,3.90693,-3.03803
1,2.67804,26.7804,2.59835,-2.10949
1,2.67804,26.7804,2.94528,-1.56117
1,2.67804,26.7804,3.35042,-2.48341
0.822655,2.67804,26.7804,4.70298,-3.47618
0.272653,2.67804,26.7804,6.45253,-5.73806
1,2.67804,26.7804,5.35255,-3.80636
0.735213,2.67804,26.7804,4.59108,-4.29543
