"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"53","stan",14,0.98,"diag",0.00904651300740772,28,6.36,11.657,332.346245621211,1000,1000,339.26427605181,0.999001960816099,1.01103013795319,0.999729281914238,28.5104439925547,"sslog"
"54","tmbstan",14,0.98,"diag",0.0106006244521173,28,8.736,15.658,349.621372097782,1000,1000,384.175634758627,0.99900345658923,1.00317852469082,0.999883409545474,22.3286097903808,"sslog"
"55","tmb",14,0.98,"diag",0.0116609918433456,28,151.26552605629,232.513625144958,141.744102602147,898.193782024964,1000,106.283867243733,0.998999542069736,1.03504406007784,1.00040188581893,0.609616328994817,"sslog"
"56","admb",14,0.98,"diag",0.0118551,28,NA,28.4099999999962,250.766583706551,841.336068430826,1000,253.448973544455,0.999001830334047,1.01427645827423,1.00042347941863,8.82670129203042,"sslog"
"57","stan",15,0.98,"diag",0.0159788768764363,28,5.86,8.673,311.94372103883,1000,1000,308.170755469422,0.999004087826186,1.00683075837834,0.99932511361311,35.967222534167,"sslog"
"58","tmbstan",15,0.98,"diag",0.0110761150333534,28,7.828,13.922,75.5239897508864,1000,1000,65.3740020287524,0.998999585699834,1.01160032032131,1.00027692097972,5.4247945518522,"sslog"
"59","tmb",15,0.98,"diag",0.0111333706528016,28,151.603506088257,245.961228132248,317.710501386242,1000,1000,297.481773820873,0.999000759575954,1.00426885166856,0.999351619975335,1.29170968855065,"sslog"
"60","admb",15,0.98,"diag",0.00991414,28,NA,37.6999999999971,294.686377026105,1000,1000,318.89009908176,0.998999841215339,1.00331922732867,0.99950931065895,7.81661477522886,"sslog"
"61","stan",16,0.98,"diag",0.0103985330927085,28,5.469,10.188,163.368140857102,1000,1000,157.220544958334,0.999002484573133,1.00960274099954,0.999368743117878,16.0353495148314,"sslog"
"62","tmbstan",16,0.98,"diag",0.00938583349400931,28,7.829,15.47,327.218983144513,1000,1000,318.953526827944,0.998999503541533,1.00369941612607,0.999132655174488,21.1518411858121,"sslog"
"63","tmb",16,0.98,"diag",0.0122773022506829,28,136.995460987091,213.648351192474,276.434458068779,872.302820260798,1000,253.075119304905,0.99899951266724,1.01176440254991,0.999941947177308,1.29387592521012,"sslog"
"64","admb",16,0.98,"diag",0.010439,28,NA,32.4800000000032,313.442127994548,1000,1000,389.473779017731,0.999000170943793,1.00568464417055,0.999522505471723,9.65031182249129,"sslog"
"65","stan",17,0.98,"diag",0.0122177661230431,28,5.08,8.502,238.114330002578,810.564742527097,1000,235.927343242531,0.999004808351786,1.0015479151719,0.999370522788559,28.006860738953,"sslog"
"66","tmbstan",17,0.98,"diag",0.0126938300252735,28,8.485,12.798,279.085775286047,852.488977924617,1000,249.903754803713,0.999010207980491,1.02063518861368,1.00043596309154,21.8069835353998,"sslog"
