"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"33","stan",9,0.9,"diag",0.0788097869902866,1101,63.517,107.627,92.634983478609,1000,1000,96.9386916201177,0.99899949955906,1.01206548844245,0.999202512336666,0.86070394490796,"wildf"
"34","tmbstan",9,0.9,"diag",0.0775430426137761,1101,57.204,97.22,69.2396979291018,1000,1000,114.773319845064,0.998999499835864,1.02545452990928,0.999173406456057,0.712196028894278,"wildf"
"35","tmb",9,0.9,"diag",0.0867391367715678,1101,191.939970970154,292.050640106201,133.736341503385,1000,1000,126.686667174282,0.998999499534258,1.01129443014222,0.999216898846977,0.457921754442151,"wildf"
"36","admb",9,0.9,"diag",0.0945886,1101,NA,218.17,149.903795990899,1000,1000,184.326501567647,0.998999505114656,1.00816925578507,0.999220790774209,0.687096282673598,"wildf"
"37","stan",10,0.9,"diag",0.0813591100626155,1101,58.72,102.673,87.889866586869,1000,1000,93.6697747498513,0.998999499653183,1.00440499841214,0.999209931495849,0.856017322829459,"wildf"
"38","tmbstan",10,0.9,"diag",0.0785965999272184,1101,64.345,104.299,109.660088414936,1000,1000,110.005820656523,0.998999499859986,1.00547463440765,0.999172073835816,1.051401148764,"wildf"
"39","tmb",10,0.9,"diag",0.0913351223499787,1101,174.377895116806,274.738565921783,174.096375797594,1000,1000,151.65443094025,0.998999499565659,1.00407026176437,0.999238508895492,0.633680150485893,"wildf"
"40","admb",10,0.9,"diag",0.0870885,1101,NA,235.11,206.581143948287,1000,1000,182.728387767451,0.998999499499448,1.00464699191164,0.999171974526637,0.878657411204487,"wildf"
"41","stan",11,0.9,"diag",0.0877920699961452,1101,59.986,103.987,148.287435585495,1000,1000,169.727263214727,0.998999499737007,1.00538547625779,0.999234596227259,1.426018979156,"wildf"
"42","tmbstan",11,0.9,"diag",0.0825800955432359,1101,59.439,99.361,143.390865348783,1000,1000,160.654162751814,0.998999505855824,1.04877883075316,0.999194838501563,1.44313025582254,"wildf"
"43","tmb",11,0.9,"diag",0.0731899550307917,1101,178.394688129425,278.52100110054,118.684683382998,1000,1000,115.370705593289,0.998999502187991,1.00875028665597,0.999219889191206,0.426124719191839,"wildf"
"44","admb",11,0.9,"diag",0.0831954,1101,NA,209.68,165.436248631787,1000,1000,144.8594096697,0.998999499561138,1.00482201368322,0.999182197394352,0.788993936626225,"wildf"
"45","stan",12,0.9,"diag",0.0855185752294318,1101,66.628,111.203,74.395787337677,1000,1000,139.215626151014,0.998999500603177,1.03003473109995,0.999207412014833,0.669008815748469,"wildf"
"46","tmbstan",12,0.9,"diag",0.0881381012407078,1101,65.37,107.907,147.124888840931,1000,1000,192.850869931972,0.99899949955436,1.00702804302485,0.999211018022982,1.36344156394795,"wildf"
"47","tmb",12,0.9,"diag",0.0946352286311969,1101,215.11389708519,349.687011957169,131.892676896924,1000,1000,142.539687854701,0.99899949965157,1.02301915509622,0.999254810236882,0.377173507699735,"wildf"
"48","admb",12,0.9,"diag",0.0933571,1101,NA,324.030000000001,93.4102590293547,1000,1000,108.044056306627,0.998999500340449,1.01374518329346,0.999245044433359,0.288276576333532,"wildf"
"49","stan",13,0.9,"diag",0.0971222948785281,1101,85.763,142.857,157.485365107303,1000,1000,183.261408216528,0.998999499702861,1.00591376057718,0.999210629722275,1.10239865814978,"wildf"
"50","tmbstan",13,0.9,"diag",0.084223663142748,1101,61.008,103.151,160.392010652536,1000,1000,185.881774047254,0.998999502231406,1.00468201704287,0.999207442913652,1.55492443749974,"wildf"
"51","tmb",13,0.9,"diag",0.0937520043080859,1101,241.135880947113,376.728389024734,84.0378285517142,1000,1000,129.76681158484,0.998999504618348,1.04128297709911,0.999216799733184,0.223072725602839,"wildf"
"52","admb",13,0.9,"diag",0.0837097,1101,NA,323.779999999999,180.513725018868,1000,1000,160.106316461072,0.998999501748681,1.01706117349863,0.999233797973526,0.557519689353478,"wildf"
"53","stan",14,0.9,"diag",0.0757694879231818,1101,88.57,146.276,133.835570701027,1000,1000,129.225059783048,0.998999506974021,1.00580128736845,0.999221397246796,0.914952355143883,"wildf"
"54","tmbstan",14,0.9,"diag",0.0738842672790062,1101,89.874,137.046,91.7012220614399,1000,1000,109.135362264493,0.998999499898826,1.00830280607305,0.999260996486257,0.669127315364476,"wildf"
"55","tmb",14,0.9,"diag",0.0878994361697377,1101,236.580094099045,372.642835140228,147.348178068699,1000,1000,171.502630508628,0.998999499566482,1.02194868825846,0.999207433305499,0.395413957209859,"wildf"
"56","admb",14,0.9,"diag",0.0887055,1101,NA,306.860000000001,146.919327121945,1000,1000,152.393975364631,0.998999503488732,1.01177441191446,0.999173531108644,0.478782920947485,"wildf"
"57","stan",15,0.9,"diag",0.070112903325468,1101,94.564,152.019,106.953853301149,1000,1000,115.072009780474,0.998999503585601,1.03367040624142,0.999222116031618,0.703555827239679,"wildf"
"58","tmbstan",15,0.9,"diag",0.0726723506980524,1101,79.126,134.16,85.2976457904411,1000,1000,110.349270116482,0.998999499581156,1.02023145302773,0.999236974209341,0.63579044268367,"wildf"
"59","tmb",15,0.9,"diag",0.0865053254204439,1101,206.006161928177,320.1723549366,87.7587798888907,1000,1000,121.503540552224,0.998999499612998,1.0184635079294,0.999331871563794,0.274098555155609,"wildf"
"60","admb",15,0.9,"diag",0.0951788,1101,NA,337.48,147.641825069924,1000,1000,155.81420259365,0.998999501997934,1.0216793877037,0.999191627752958,0.437483184395888,"wildf"
"61","stan",16,0.9,"diag",0.0703293285617419,1101,90.821,149.74,67.3278631038571,1000,1000,109.815011795846,0.998999499581838,1.04985031723578,0.99922245162772,0.449631782448625,"wildf"
"62","tmbstan",16,0.9,"diag",0.0751565409952425,1101,83.675,136.975,163.10286883491,1000,1000,144.020709553289,0.998999499834264,1.01068037866328,0.999200401917041,1.19074917930214,"wildf"
"63","tmb",16,0.9,"diag",0.0958725300541346,1101,228.907653093338,366.042817115784,167.301945642464,1000,1000,195.125272865092,0.998999499519581,1.01689511345831,0.999204289427122,0.457055671685381,"wildf"
"64","admb",16,0.9,"diag",0.0757195,1101,NA,362.800000000001,61.5083443141105,1000,1000,105.548027169681,0.998999501379265,1.02924276992588,0.99923481115582,0.169537883996996,"wildf"
"65","stan",17,0.9,"diag",0.0813032977406755,1101,94.126,153.641,158.519321508099,1000,1000,146.047343552574,0.998999500926922,1.00562400928959,0.999184931387834,1.031751430335,"wildf"
"66","tmbstan",17,0.9,"diag",0.0842712870382552,1101,79.403,134.094,178.76833744241,1000,1000,159.096490732935,0.998999499839,1.00729792709279,0.999163857895471,1.33315687086977,"wildf"
"67","tmb",17,0.9,"diag",0.0797454860545883,1101,269.952464103699,409.255877971649,139.831807141998,1000,1000,147.621495707686,0.998999500250876,1.01022265871926,0.999189126479971,0.341673301883974,"wildf"
"68","admb",17,0.9,"diag",0.0885761,1101,NA,356.390000000001,120.602148762271,1000,1000,105.849094267198,0.998999499606917,1.00488624898738,0.999225783945461,0.338399362390277,"wildf"
"69","stan",18,0.9,"diag",0.0630902839002694,1101,84.805,143.389,50.3407492789315,1000,1000,78.9394553751937,0.998999499956614,1.01845406282852,0.999271518986073,0.351078180885085,"wildf"
"70","tmbstan",18,0.9,"diag",0.0879177886632852,1101,75.15,129.77,104.769762295917,1000,1000,120.9359622943,0.998999500221608,1.00490705428337,0.999181117387815,0.807349636248111,"wildf"
"71","tmb",18,0.9,"diag",0.0710122741934327,1101,246.54900598526,383.773047208786,79.8078774799451,1000,1000,70.1256293308815,0.998999502492688,1.01003037126974,0.999200742314825,0.207955920980888,"wildf"
"72","admb",18,0.9,"diag",0.0942958,1101,NA,316.889999999999,160.636681301579,1000,1000,151.055870780857,0.998999501566869,1.00830250956939,0.999183237821064,0.506916221091164,"wildf"
"73","stan",19,0.9,"diag",0.0812670893948573,1101,84.002,135.417,145.723705335347,1000,1000,122.890063411196,0.998999499667289,1.00541141994956,0.999199120793893,1.07611086743427,"wildf"
"74","tmbstan",19,0.9,"diag",0.0636927351494479,1101,61.024,103.196,31.2090437967861,1000,1000,61.2945378856624,0.998999499677731,1.0705166107738,0.999235841418921,0.302424936981919,"wildf"
"75","tmb",19,0.9,"diag",0.0833406319340764,1101,245.124078035355,382.100388050079,119.728002972478,1000,1000,146.583591154057,0.998999500122613,1.01230924030399,0.999230203189201,0.313341746611327,"wildf"
"76","admb",19,0.9,"diag",0.0879521,1101,NA,300.689999999999,94.2843478450008,1000,1000,120.135622369465,0.998999499772738,1.01611830070816,0.999200780759264,0.313559971548775,"wildf"
"77","stan",20,0.9,"diag",0.087347252015578,1101,78.36,127.304,126.643540239855,1000,1000,136.112221194302,0.998999500726281,1.03502470821547,0.999210196205493,0.994811948091613,"wildf"
"78","tmbstan",20,0.9,"diag",0.0865028018751409,1101,66.684,114.274,160.216833161298,1000,1000,161.690600162507,0.998999499503104,1.01042108028651,0.999185675652597,1.40204099936379,"wildf"
"79","tmb",20,0.9,"diag",0.0954408004142105,1101,282.072136878967,418.817785024643,149.196358273986,1000,1000,163.775850689475,0.998999499521958,1.01525266702886,0.999279760342498,0.3562321458369,"wildf"
"80","admb",20,0.9,"diag",0.0902352,1101,NA,362.399999999998,145.978857339486,1000,1000,140.898954811457,0.998999499505908,1.00946625321841,0.999307502963186,0.402811416499688,"wildf"
"81","stan",21,0.9,"diag",0.088445528124315,1101,77.343,123.559,173.858356753612,1000,1000,177.63593914463,0.998999499523034,1.01555514132126,0.999175883977579,1.4070877617463,"wildf"
"82","tmbstan",21,0.9,"diag",0.0682358133646898,1101,62.636,109.792,136.431359156639,1000,1000,118.166401894976,0.998999499868661,1.00816616517165,0.9992804286783,1.24263479266831,"wildf"
"83","tmb",21,0.9,"diag",0.0941035570798671,1101,280.762090921402,416.888100862503,89.3238837174825,1000,1000,159.050769708874,0.998999499855961,1.01311822513795,0.9992448383932,0.214263452309336,"wildf"
"84","admb",21,0.9,"diag",0.0905137,1101,NA,317.07,214.472365500235,1000,1000,190.473916849291,0.998999499524397,1.01499923798079,0.999238585928911,0.676419609235297,"wildf"
"85","stan",22,0.9,"diag",0.0768268945145861,1101,76.824,131.812,169.223708400742,1000,1000,165.879130835951,0.99899949989405,1.00451817346619,0.999183290572778,1.28382627075488,"wildf"
"86","tmbstan",22,0.9,"diag",0.0669512959639451,1101,71.666,126.529,89.7503441017087,1000,1000,86.0499277877116,0.998999499952846,1.00782997232961,0.999232132934803,0.709326273832155,"wildf"
"87","tmb",22,0.9,"diag",0.0839700821440987,1101,229.263627052307,369.668409109116,32.1060823121639,1000,1000,73.9291055760459,0.998999499662094,1.0742899886148,0.999239863061153,0.086851030602096,"wildf"
"88","admb",22,0.9,"diag",0.0916396,1101,NA,346.099999999999,168.939308940573,1000,1000,178.838363348177,0.998999500188966,1.01489397376755,0.999193633556049,0.488122822711856,"wildf"
"89","stan",23,0.9,"diag",0.076400396480037,1101,96.318,156.41,161.901451702436,1000,1000,146.836053029047,0.998999500373441,1.02324185626392,0.999214021216995,1.03510933893252,"wildf"
"90","tmbstan",23,0.9,"diag",0.0745833173643927,1101,81.04,136.022,103.082584732338,1000,1000,90.6936363634001,0.998999499780809,1.01906434745552,0.999241033466805,0.757837590480498,"wildf"
"91","tmb",23,0.9,"diag",0.0868025735689034,1101,266.21666097641,403.418511867523,115.558761644797,1000,1000,128.894049955477,0.998999499879771,1.0035122766895,0.999175061216895,0.28644883228052,"wildf"
"92","admb",23,0.9,"diag",0.0880088,1101,NA,336.200000000001,94.6666838547887,1000,1000,112.412302084809,0.998999499499864,1.00969108161559,0.999200247584426,0.281578476665046,"wildf"
"93","stan",24,0.9,"diag",0.0875330661073711,1101,93.22,152.899,136.170921380742,1000,1000,148.36415257447,0.998999499509348,1.00810762850268,0.999199828319808,0.890593930507995,"wildf"
"94","tmbstan",24,0.9,"diag",0.081979911915813,1101,74.153,129.494,132.593224692624,1000,1000,130.437495606945,0.998999505558498,1.00806155366466,0.999226384971095,1.02393334588957,"wildf"
"95","tmb",24,0.9,"diag",0.0920530379835866,1101,252.342628955841,390.219217777252,212.475327997454,1000,1000,181.559130524698,0.998999500251383,1.00500439304131,0.99920975327956,0.544502470195461,"wildf"
"96","admb",24,0.9,"diag",0.103112,1101,NA,322.189999999999,82.170612001776,1000,1000,63.2500836590767,0.998999501670307,1.01359653431226,0.999478609214825,0.255037747918235,"wildf"
"97","stan",25,0.9,"diag",0.0954343990322005,1101,85.654,144.192,112.177200338765,1000,1000,150.720994838091,0.998999499626593,1.01171863243363,0.999228300747003,0.77797104096458,"wildf"
"98","tmbstan",25,0.9,"diag",0.0896894145176755,1101,72.225,126.287,147.732647663829,1000,1000,168.101894866965,0.998999499504983,1.02133440782592,0.999196343512011,1.16981674807248,"wildf"
"99","tmb",25,0.9,"diag",0.0884977602232559,1101,235.309810876846,372.852535009384,121.74563007115,1000,1000,112.759957891419,0.998999499522802,1.00770159642062,0.999198920418775,0.326524882197961,"wildf"
"100","admb",25,0.9,"diag",0.0927137,1101,NA,316.52,129.186041124763,1000,1000,135.619822718498,0.998999499927533,1.01040024414341,0.999203616258854,0.408144954899415,"wildf"
"101","stan",26,0.9,"diag",0.0808342425984157,1101,70.625,117.203,161.320092049234,1000,1000,146.702084637744,0.998999499634668,1.01216850401589,0.999187910027608,1.37641606485529,"wildf"
"102","tmbstan",26,0.9,"diag",0.0777767326093506,1101,67.269,120.824,86.8798959501413,1000,1000,99.6520091920049,0.998999499622196,1.01809624976864,0.999198935818058,0.719061576757443,"wildf"
"103","tmb",26,0.9,"diag",0.0714551223946898,1101,325.39913392067,452.841148853302,122.855826899518,1000,1000,107.935015120031,0.998999499504448,1.00563589530695,0.999202227458219,0.271300051266581,"wildf"
"104","admb",26,0.9,"diag",0.0869665,1101,NA,281.290000000001,112.564629999036,1000,1000,105.918259200474,0.998999499500278,1.00827034905489,0.999213521933763,0.400172882075566,"wildf"
"105","stan",27,0.9,"diag",0.0713510766110701,1101,76.547,133.91,108.022818126626,1000,1000,104.052639528646,0.998999499939543,1.01721699721041,0.999222664552351,0.8066822352821,"wildf"
"106","tmbstan",27,0.9,"diag",0.0857802071616543,1101,77.717,131.68,156.880781892281,1000,1000,128.92381068903,0.998999500677467,1.01027710006898,0.999208783665926,1.19137896333749,"wildf"
"107","tmb",27,0.9,"diag",0.0916786015192022,1101,286.979274988174,403.990475177765,151.701766401572,1000,1000,121.516583964812,0.998999500577536,1.00656466512702,0.999211564192459,0.375508274879055,"wildf"
"108","admb",27,0.9,"diag",0.0729851,1101,NA,333.889999999999,85.1354906542223,1000,1000,116.680984975466,0.998999499501403,1.00623014367379,0.999169537136623,0.254980654270036,"wildf"
"109","stan",28,0.9,"diag",0.0669071502763448,1101,71.928,121.241,111.480091887932,1000,1000,110.199927399619,0.998999499984951,1.02503609411866,0.999279379942011,0.919491689180493,"wildf"
"110","tmbstan",28,0.9,"diag",0.0702522693951332,1101,74.071,121.161,67.0713479537746,1000,1000,75.9632851918911,0.998999502847382,1.00563586038195,0.999225060450615,0.55357208964745,"wildf"
"111","tmb",28,0.9,"diag",0.0805390231381788,1101,256.551209926605,394.557862043381,124.871769422664,1000,1000,121.629491495722,0.998999499516586,1.00635391860086,0.999158064774937,0.316485315426142,"wildf"
"112","admb",28,0.9,"diag",0.0924291,1101,NA,334.560000000001,172.89163272962,1000,1000,183.240375705024,0.998999499548239,1.01136561141933,0.999212237405867,0.516773172912539,"wildf"
"113","stan",29,0.9,"diag",0.0867898502243795,1101,94.454,154.513,128.831159792109,1000,1000,164.442099252456,0.998999499556153,1.00594615736739,0.999179341958435,0.833788482471436,"wildf"
"114","tmbstan",29,0.9,"diag",0.0720315957516466,1101,79.533,132.875,100.57501197667,1000,1000,99.0045321847954,0.998999499511381,1.01584658841753,0.999198556576491,0.756914483361577,"wildf"
"115","tmb",29,0.9,"diag",0.100099643486314,1101,273.929349899292,393.889714002609,92.8984581432458,1000,1000,115.51828958625,0.998999500181602,1.02009473627631,0.999397050207103,0.235848906028123,"wildf"
"116","admb",29,0.9,"diag",0.0893146,1101,NA,355.170000000002,100.124586479831,1000,1000,140.992287078563,0.998999500867077,1.03776136137119,0.99920462046233,0.281906091392376,"wildf"
"117","stan",30,0.9,"diag",0.0730193667474841,1101,99.722,159.009,108.550966139835,1000,1000,95.6385958047616,0.998999503031823,1.04667540403989,0.999199294437218,0.68267183706479,"wildf"
"118","tmbstan",30,0.9,"diag",0.0862056312700472,1101,98.015,152.291,174.693038562104,1000,1000,176.716663588278,0.998999499637558,1.039408799703,0.999211754843665,1.14710021315839,"wildf"
"119","tmb",30,0.9,"diag",0.0930125951539618,1101,263.734493017197,401.7788438797,184.924956743739,1000,1000,156.796061397599,0.998999499499543,1.00517028741683,0.999274579526994,0.460265540509916,"wildf"
"120","admb",30,0.9,"diag",0.0936981,1101,NA,353.25,135.572371349682,1000,1000,144.887974194232,0.998999499580585,1.03350512601468,0.999209235251299,0.383785906156212,"wildf"
