"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"118","tmbstan",10,128,1000,0.841594782212068,0.8,0.446996489771802,0,0,7.48,7,2.45919654514389,"diag","zdiag"
"119","tmb",10,128,1000,0.780392785088615,0.8,0.516132427265643,0,0,7,7,0,"diag","zdiag"
"120","admb",10,128,1000,0.823406464,0.8,0.470913,0,0,7,7,0,"diag","zdiag"
"121","stan",1,256,1000,0.844901867988069,0.8,0.367837728218083,0,0,15,15,0,"diag","zdiag"
"122","tmbstan",1,256,1000,0.819268578369165,0.8,0.397447650118041,0,0,534.992,263,555.657984493818,"diag","zdiag"
"123","tmb",1,256,1000,0.839027972676853,0.8,0.395117686580807,0,0,14.984,15,0.946911104930468,"diag","zdiag"
"124","admb",1,256,1000,0.791674962,0.8,0.415657,0,0,24.808,15,26.515999589573,"diag","zdiag"
"125","stan",2,256,1000,0.870556776868254,0.8,0.349262564686169,0,0,15,15,0,"diag","zdiag"
"126","tmbstan",2,256,1000,0.832108214971757,0.8,0.391205694488682,0,0,16.776,15,8.480905007707,"diag","zdiag"
"127","tmb",2,256,1000,0.835747990522948,0.8,0.396196750332895,0,0,14.96,15,0.564551785683757,"diag","zdiag"
"128","admb",2,256,1000,0.819998625,0.8,0.407711,0,0,14.672,15,1.62697973652503,"diag","zdiag"
"129","stan",3,256,1000,0.842575046117176,0.8,0.374289795342621,0,0,15,15,0,"diag","zdiag"
"130","tmbstan",3,256,1000,0.86656268076912,0.8,0.350753536731432,0,0,15,15,0,"diag","zdiag"
"131","tmb",3,256,1000,0.811515365674134,0.8,0.407041933365186,0,0,14.832,15,1.14764676320421,"diag","zdiag"
"132","admb",3,256,1000,0.836069819,0.8,0.391843,0,0,14.984,15,0.357591767063885,"diag","zdiag"
"133","stan",4,256,1000,0.868340944665741,0.8,0.350561597870206,0,0,15,15,0,"diag","zdiag"
"134","tmbstan",4,256,1000,0.863215560416352,0.8,0.362801462539421,0,0,15,15,0,"diag","zdiag"
"135","tmb",4,256,1000,0.757995468897516,0.8,0.435647459554358,0,0,14.584,7,14.2716019641322,"diag","zdiag"
"136","admb",4,256,1000,0.807633827,0.8,0.409513,0,0,14.656,15,1.662657038727,"diag","zdiag"
"137","stan",5,256,1000,0.851768707095834,0.8,0.366546554079596,0,0,15,15,0,"diag","zdiag"
"138","tmbstan",5,256,1000,0.867739808882944,0.8,0.34333896521829,0,0,15,15,0,"diag","zdiag"
"139","tmb",5,256,1000,0.808801534172224,0.8,0.41170505538677,0,0,14.456,15,2.19747420756033,"diag","zdiag"
"140","admb",5,256,1000,0.813530928,0.8,0.415385,0,0,24.392,15,26.7981431535186,"diag","zdiag"
"141","stan",6,256,1000,0.849758576691883,0.8,0.36831929164935,0,0,15,15,0,"diag","zdiag"
"142","tmbstan",6,256,1000,0.854370314345204,0.8,0.364324170923199,0,0,15,15,0,"diag","zdiag"
"143","tmb",6,256,1000,0.822137497339053,0.8,0.405286248487131,0,0,14.792,15,1.27371831986447,"diag","zdiag"
"144","admb",6,256,1000,0.81885085,0.8,0.413445,0,0,15.616,15,10.1593186659222,"diag","zdiag"
"145","stan",7,256,1000,0.851146832295222,0.8,0.369649120246044,0,0,15,15,0,"diag","zdiag"
"146","tmbstan",7,256,1000,0.888506058174566,0.8,0.325367027677643,0,0,15,15,0,"diag","zdiag"
"147","tmb",7,256,1000,0.782373634602601,0.8,0.416067648663392,0,0,48.872,31,51.0535217010353,"diag","zdiag"
"148","admb",7,256,1000,0.805391931,0.8,0.418082,0,0,17.352,15,12.1375209748703,"diag","zdiag"
"149","stan",8,256,1000,0.834009421036492,0.8,0.38857211185487,0,0,17.984,15,10.5758021724875,"diag","zdiag"
"150","tmbstan",8,256,1000,0.882136514116705,0.8,0.327224410292251,0,0,15,15,0,"diag","zdiag"
"151","tmb",8,256,1000,0.824914950157537,0.8,0.406599004804864,0,0,14.768,15,1.34312321846507,"diag","zdiag"
"152","admb",8,256,1000,0.823031384,0.8,0.406183,0,0,14.808,15,1.2250047496384,"diag","zdiag"
"153","stan",9,256,1000,0.846427629196378,0.8,0.3746792688977,0,0,15,15,0,"diag","zdiag"
"154","tmbstan",9,256,1000,0.848270788036323,0.8,0.376960838319148,0,0,15,15,0,"diag","zdiag"
"155","tmb",9,256,1000,0.840016784726978,0.8,0.403286992335086,0,0,14.952,15,0.618124646069123,"diag","zdiag"
"156","admb",9,256,1000,0.820495435,0.8,0.406258,0,0,14.88,15,0.972906237284224,"diag","zdiag"
"157","stan",10,256,1000,0.865206255042504,0.8,0.353999689440762,0,0,15,15,0,"diag","zdiag"
"158","tmbstan",10,256,1000,0.84471463181502,0.8,0.37941738411246,0,0,15,15,0,"diag","zdiag"
"159","tmb",10,256,1000,0.820006195959472,0.8,0.409283513152583,0,0,14.744,15,1.40870452844039,"diag","zdiag"
"160","admb",10,256,1000,0.816653399,0.8,0.408623,0,0,14.768,15,1.34312321846507,"diag","zdiag"
"161","stan",1,512,1000,0.82529427051312,0.8,0.343091030038059,0,0,15,15,0,"diag","zdiag"
"162","tmbstan",1,512,1000,0.880109133392224,0.8,0.285206451101192,0,0,15,15,0,"diag","zdiag"
"163","tmb",1,512,1000,0.800583786044313,0.8,0.366309994553703,0,0,15,15,0,"diag","zdiag"
"164","admb",1,512,1000,0.817524424,0.8,0.353499,0,0,15,15,0,"diag","zdiag"
"165","stan",2,512,1000,0.848652224644493,0.8,0.32009976986069,0,0,15,15,0,"diag","zdiag"
"166","tmbstan",2,512,1000,0.844828044040172,0.8,0.316221907220709,0,0,15,15,0,"diag","zdiag"
"167","tmb",2,512,1000,0.811423985435382,0.8,0.351162334405429,0,0,15,15,0,"diag","zdiag"
"168","admb",2,512,1000,0.825443151,0.8,0.33602,0,0,15,15,0,"diag","zdiag"
"169","stan",3,512,1000,0.874586583593757,0.8,0.284957578480919,0,0,15,15,0,"diag","zdiag"
"170","tmbstan",3,512,1000,0.850220243599295,0.8,0.309829461341873,0,0,15,15,0,"diag","zdiag"
"171","tmb",3,512,1000,0.824600888824929,0.8,0.34777349147364,0,0,15,15,0,"diag","zdiag"
"172","admb",3,512,1000,0.841887629,0.8,0.318132,0,0,15,15,0,"diag","zdiag"
"173","stan",4,512,1000,0.89203776766005,0.8,0.273003720258554,0,0,15,15,0,"diag","zdiag"
"174","tmbstan",4,512,1000,0.865726511130132,0.8,0.309968693746985,0,0,15,15,0,"diag","zdiag"
"175","tmb",4,512,1000,0.818499722984867,0.8,0.362167870891993,0,0,15,15,0,"diag","zdiag"
"176","admb",4,512,1000,0.812775234,0.8,0.351789,0,0,14.992,15,0.25298221281347,"diag","zdiag"
"177","stan",5,512,1000,0.86000604849121,0.8,0.306637139652085,0,0,15,15,0,"diag","zdiag"
"178","tmbstan",5,512,1000,0.873169611094216,0.8,0.296283877944792,0,0,15,15,0,"diag","zdiag"
"179","tmb",5,512,1000,0.808279084110808,0.8,0.363246646491123,0,0,15,15,0,"diag","zdiag"
"180","admb",5,512,1000,0.808335871,0.8,0.356269,0,0,15,15,0,"diag","zdiag"
"181","stan",6,512,1000,0.85443330327611,0.8,0.312898023061078,0,0,15,15,0,"diag","zdiag"
"182","tmbstan",6,512,1000,0.84323641655232,0.8,0.319858497520426,0,0,15,15,0,"diag","zdiag"
"183","tmb",6,512,1000,0.838501081629781,0.8,0.334393872511679,0,0,15,15,0,"diag","zdiag"
"184","admb",6,512,1000,0.831680987,0.8,0.339889,0,0,15,15,0,"diag","zdiag"
"185","stan",7,512,1000,0.844454199580258,0.8,0.322560656331609,0,0,15,15,0,"diag","zdiag"
"186","tmbstan",7,512,1000,0.848527940854397,0.8,0.323219259236459,0,0,15,15,0,"diag","zdiag"
"187","tmb",7,512,1000,0.800796813678995,0.8,0.36148915237835,0,0,15.136,15,4.300697617829,"diag","zdiag"
"188","admb",7,512,1000,0.8230667,0.8,0.348325,0,0,15.112,15,3.54175097938858,"diag","zdiag"
"189","stan",8,512,1000,0.850235985445477,0.8,0.318657314616533,0,0,15,15,0,"diag","zdiag"
"190","tmbstan",8,512,1000,0.821491943712747,0.8,0.342117195384021,0,0,15,15,0,"diag","zdiag"
"191","tmb",8,512,1000,0.816216008594934,0.8,0.354579166913716,0,0,15,15,0,"diag","zdiag"
"192","admb",8,512,1000,0.832766249,0.8,0.345975,0,0,15,15,0,"diag","zdiag"
"193","stan",9,512,1000,0.841870890859612,0.8,0.326636653402824,0,0,15,15,0,"diag","zdiag"
"194","tmbstan",9,512,1000,0.863942256084535,0.8,0.30607345445272,0,0,15,15,0,"diag","zdiag"
"195","tmb",9,512,1000,0.819423641806348,0.8,0.34511877270132,0,0,15,15,0,"diag","zdiag"
"196","admb",9,512,1000,0.78978015,0.8,0.370339,0,0,15,15,0,"diag","zdiag"
"197","stan",10,512,1000,0.84504967670519,0.8,0.330324015780863,0,0,15,15,0,"diag","zdiag"
"198","tmbstan",10,512,1000,0.88715107093121,0.8,0.282642930372257,0,0,15,15,0,"diag","zdiag"
"199","tmb",10,512,1000,0.799605952839354,0.8,0.367040788028496,0,0,15,15,0,"diag","zdiag"
"200","admb",10,512,1000,0.818736686,0.8,0.345713,0,0,15,15,0,"diag","zdiag"
"201","stan",1,1024,1000,0.863241072312574,0.8,0.248481475634421,0,0,15,15,0,"diag","zdiag"
"202","tmbstan",1,1024,1000,0.819134846611107,0.8,0.29496766596072,0,0,15,15,0,"diag","zdiag"
"203","tmb",1,1024,1000,0.811459076612562,0.8,0.295967588437786,0,0,15,15,0,"diag","zdiag"
"204","admb",1,1024,1000,0.825684799,0.8,0.283177,0,0,15.24,15,7.58946638440411,"diag","zdiag"
"205","stan",2,1024,1000,0.806297095346327,0.8,0.303447273208743,0,0,15,15,0,"diag","zdiag"
"206","tmbstan",2,1024,1000,0.841590824359496,0.8,0.275013783372496,0,0,15,15,0,"diag","zdiag"
"207","tmb",2,1024,1000,0.787740858037992,0.8,0.313124668338832,0,0,15,15,0,"diag","zdiag"
"208","admb",2,1024,1000,0.825470642,0.8,0.283894,0,0,15,15,0,"diag","zdiag"
"209","stan",3,1024,1000,0.871292356286607,0.8,0.246974446638447,0,0,15,15,0,"diag","zdiag"
"210","tmbstan",3,1024,1000,0.868234734585548,0.8,0.248227907910607,0,0,15,15,0,"diag","zdiag"
"211","tmb",3,1024,1000,0.828481611492665,0.8,0.294122065925022,0,0,15,15,0,"diag","zdiag"
"212","admb",3,1024,1000,0.800822664,0.8,0.300768,0,0,15,15,0,"diag","zdiag"
"213","stan",4,1024,1000,0.876328855990797,0.8,0.24277410545507,0,0,15,15,0,"diag","zdiag"
"214","tmbstan",4,1024,1000,0.873511482090682,0.8,0.248243782846771,0,0,15,15,0,"diag","zdiag"
"215","tmb",4,1024,1000,0.807070680793588,0.8,0.303944225264878,0,0,15,15,0,"diag","zdiag"
"216","admb",4,1024,1000,0.798960251,0.8,0.297642,0,0,15,15,0,"diag","zdiag"
"217","stan",5,1024,1000,0.835432562625215,0.8,0.280140004651711,0,0,15,15,0,"diag","zdiag"
"218","tmbstan",5,1024,1000,0.833604884016549,0.8,0.288310265554172,0,0,15,15,0,"diag","zdiag"
"219","tmb",5,1024,1000,0.820341488466078,0.8,0.290288671073951,0,0,15,15,0,"diag","zdiag"
"220","admb",5,1024,1000,0.814319911,0.8,0.300658,0,0,15,15,0,"diag","zdiag"
"221","stan",6,1024,1000,0.827248559610052,0.8,0.285281899321225,0,0,15,15,0,"diag","zdiag"
"222","tmbstan",6,1024,1000,0.876387961800588,0.8,0.243033494312433,0,0,15,15,0,"diag","zdiag"
"223","tmb",6,1024,1000,0.822019809666418,0.8,0.291140974813889,0,0,15,15,0,"diag","zdiag"
"224","admb",6,1024,1000,0.81226569,0.8,0.303424,0,0,15,15,0,"diag","zdiag"
"225","stan",7,1024,1000,0.853408177465414,0.8,0.262785477892128,0,0,15,15,0,"diag","zdiag"
"226","tmbstan",7,1024,1000,0.834386917249659,0.8,0.284663126085202,0,0,15,15,0,"diag","zdiag"
"227","tmb",7,1024,1000,0.813608597844194,0.8,0.303693327745662,0,0,15,15,0,"diag","zdiag"
"228","admb",7,1024,1000,0.829881072,0.8,0.290431,0,0,14.992,15,0.25298221281347,"diag","zdiag"
"229","stan",8,1024,1000,0.865816618805927,0.8,0.255447836243006,0,0,15,15,0,"diag","zdiag"
"230","tmbstan",8,1024,1000,0.84786882717269,0.8,0.263388011012751,0,0,15,15,0,"diag","zdiag"
"231","tmb",8,1024,1000,0.803366906639294,0.8,0.300502299909109,0,0,15,15,0,"diag","zdiag"
"232","admb",8,1024,1000,0.83316584,0.8,0.282475,0,0,15,15,0,"diag","zdiag"
"233","stan",9,1024,1000,0.812941436257135,0.8,0.297146387725326,0,0,15,15,0,"diag","zdiag"
"234","tmbstan",9,1024,1000,0.826743089983636,0.8,0.281809756695397,0,0,15,15,0,"diag","zdiag"
"235","tmb",9,1024,1000,0.836465549142437,0.8,0.289508267271532,0,0,15,15,0,"diag","zdiag"
"236","admb",9,1024,1000,0.815110058,0.8,0.293156,0,0,15,15,0,"diag","zdiag"
"237","stan",10,1024,1000,0.882480796216898,0.8,0.236132649075383,0,0,15,15,0,"diag","zdiag"
"238","tmbstan",10,1024,1000,0.853684780614226,0.8,0.263954995168284,0,0,15,15,0,"diag","zdiag"
"239","tmb",10,1024,1000,0.825161600787516,0.8,0.286657210199618,0,0,15,15,0,"diag","zdiag"
"240","admb",10,1024,1000,0.809976373,0.8,0.301968,0,0,15,15,0,"diag","zdiag"
"241","stan",1,2048,1000,0.846245805696227,0.8,0.231748865183514,0,0,15,15,0,"diag","zdiag"
"242","tmbstan",1,2048,1000,0.852874537149593,0.8,0.216436168981946,0,0,15,15,0,"diag","zdiag"
"243","tmb",1,2048,1000,0.795515864810044,0.8,0.251470172794655,0,0,15,15,0,"diag","zdiag"
"244","admb",1,2048,1000,0.820348519,0.8,0.244017,0,0,15.016,15,0.505964425626941,"diag","zdiag"
"245","stan",2,2048,1000,0.855806168440957,0.8,0.21243900697213,0,0,15,15,0,"diag","zdiag"
"246","tmbstan",2,2048,1000,0.837915511140191,0.8,0.234348952634517,0,0,15,15,0,"diag","zdiag"
"247","tmb",2,2048,1000,0.803470487700957,0.8,0.245616544878347,0,0,15.016,15,0.505964425626941,"diag","zdiag"
"248","admb",2,2048,1000,0.7989821,0.8,0.242593,0,0,15,15,0,"diag","zdiag"
