"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"191","tmb",8,0.9,"diag",0.166128852639257,134,43.0630238056183,51.5162558555603,96.1633874508688,1000,1000,111.288643237774,0.998999521265435,1.00341688246445,0.999293671373892,1.86666103453808,"growth"
"192","admb",8,0.9,"diag",0.162512,134,NA,25.4200000000019,96.1258330523061,1000,1000,91.829197275369,0.998999514253694,1.00604433701541,0.999478790645272,3.78150405398501,"growth"
"193","stan",9,0.9,"diag",0.0906584432241934,134,8.375,12.234,177.651871242009,1000,1000,195.45421051006,0.998999529697323,1.01366600865252,0.999341247797729,14.5211599838164,"growth"
"194","tmbstan",9,0.9,"diag",0.127909766584572,134,11.093,14.468,154.69450986606,1000,1000,156.149067940933,0.998999898215798,1.00459552609415,0.999479831929796,10.6921834300567,"growth"
"195","tmb",9,0.9,"diag",0.147512269720914,134,52.8912689685822,61.5945229530334,141.461720193515,1000,1000,152.485919596736,0.99899950498099,1.01045695322605,0.999340144276857,2.29666069987069,"growth"
"196","admb",9,0.9,"diag",0.160581,134,NA,26.1399999999994,86.676075375013,1000,1000,98.259108112746,0.998999780546867,1.00883854529842,0.99956194400051,3.31584067999292,"growth"
"197","stan",10,0.9,"diag",0.14476006644973,134,8.562,10.656,129.093614591369,1000,1000,119.008684479387,0.998999500366124,1.01057829167734,0.999372807810514,12.1146410089498,"growth"
"198","tmbstan",10,0.9,"diag",0.115733210785183,134,10.641,14.266,108.309492752325,1000,1000,81.0066687138291,0.998999499743421,1.01053984661037,0.999464140228133,7.59214164813718,"growth"
"199","tmb",10,0.9,"diag",0.151658448575974,134,48.3131258487701,56.8757319450378,200.868639234284,1000,1000,178.735712959327,0.998999503526174,1.0191706360506,0.999414083779094,3.53171084335924,"growth"
"200","admb",10,0.9,"diag",0.15563,134,NA,27.25,158.137839912478,1000,1000,125.587293928719,0.998999527777306,1.01314596623483,0.999651727125921,5.80322348302672,"growth"
"201","stan",11,0.9,"diag",0.0809619170732266,134,7.703,11.781,218.929451973489,1000,1000,197.151462362429,0.998999522162879,1.01057540033395,0.999335220222162,18.5832655948976,"growth"
"202","tmbstan",11,0.9,"diag",0.121485001164119,134,13.282,16.891,140.549325897811,1000,1000,146.83521352571,0.998999667148017,1.00834268756406,0.999494258651621,8.32095943980882,"growth"
"203","tmb",11,0.9,"diag",0.149750062320286,134,47.2349679470062,55.7663249969482,112.602892577661,1000,1000,92.0606787623612,0.998999817685264,1.01831930975282,0.99940136484542,2.01919155662173,"growth"
"204","admb",11,0.9,"diag",0.156017,134,NA,25.7200000000012,80.2775280739915,1000,1000,70.2646509754192,0.998999554370939,1.00697466108536,0.999320103065722,3.12121026726236,"growth"
"205","stan",12,0.9,"diag",0.16608792194964,134,7.891,9.954,161.182549061517,1000,1000,212.764187896397,0.998999518044118,1.00509104924759,0.999280283920352,16.1927415171305,"growth"
"206","tmbstan",12,0.9,"diag",0.140555688061389,134,11.187,13.984,74.7312234273394,1000,1000,65.1685435472031,0.998999501622689,1.01731794955277,0.999337612506552,5.34405201854543,"growth"
"207","tmb",12,0.9,"diag",0.149448128951838,134,44.1255729198456,52.7506630420685,124.802990198301,1000,1000,145.528685000539,0.999000226228298,1.00220229995909,0.999343613143348,2.36590372520571,"growth"
"208","admb",12,0.9,"diag",0.159965,134,NA,27.0699999999997,118.473544411732,1000,1000,106.229157899319,0.998999513034591,1.03207662227959,0.999477953696668,4.3765624090038,"growth"
"209","stan",13,0.9,"diag",0.138233654385906,134,8.891,11.078,159.219112471005,1000,1000,153.962914161635,0.998999723269905,1.00761574382185,0.999491540277409,14.3725503223511,"growth"
"210","tmbstan",13,0.9,"diag",0.122504446181514,134,11.969,15.594,109.918474278845,1000,1000,110.358022001987,0.99899956888541,1.024347603019,0.999688091824795,7.04876710778796,"growth"
"211","tmb",13,0.9,"diag",0.121317230924764,134,51.485044002533,61.1413969993591,56.6735543632831,1000,1000,51.6778565541842,0.998999868848043,1.04968236667488,0.99985233703948,0.926926062286033,"growth"
"212","admb",13,0.9,"diag",0.149316,134,NA,24.8299999999981,23.0977488771371,264.611012899798,1000,47.6895787567439,0.998999577907123,1.10108895428045,1.0011773855255,0.930235556872285,"growth"
"213","stan",14,0.9,"diag",0.127957374058674,134,7.75,10.422,136.545862961438,1000,1000,141.349371957302,0.998999502844383,1.03143547255057,0.999674024944257,13.1016947765724,"growth"
"214","tmbstan",14,0.9,"diag",0.13966587672482,134,11.578,14.406,65.0663360499904,1000,1000,63.6204579124328,0.999000489909507,1.00576549274994,0.999471862926142,4.5166136366785,"growth"
"215","tmb",14,0.9,"diag",0.155410897541331,134,48.9693470001221,57.4694540500641,93.0471462114314,1000,1000,102.645346401556,0.998999501714589,1.02753016976128,0.999586402732171,1.61907134406347,"growth"
"216","admb",14,0.9,"diag",0.149491,134,NA,23.2700000000004,196.318658051989,1000,1000,215.385433580454,0.998999501774311,1.01369398183676,0.999421964335952,8.43655599707713,"growth"
"217","stan",15,0.9,"diag",0.110192066206973,134,8.672,11.437,117.115264598939,1000,1000,96.3275741037234,0.998999499973272,1.01569209508667,0.999318951751396,10.2400336276068,"growth"
"218","tmbstan",15,0.9,"diag",0.159057641058753,134,12.422,15.109,155.345152936061,1000,1000,145.283952926053,0.998999642010868,1.01438726098008,0.999435323288197,10.281630348538,"growth"
"219","tmb",15,0.9,"diag",0.135776753792544,134,45.6099300384521,54.1881830692291,127.033625698793,438.300849592793,1000,125.669466262207,0.998999524826118,1.01608193383893,1.00021814033533,2.34430494811939,"growth"
"220","admb",15,0.9,"diag",0.15385,134,NA,28.0900000000001,78.8171954250722,1000,1000,76.9681263167051,0.998999512417682,1.0145190102153,0.999380000886282,2.80588093360882,"growth"
"221","stan",16,0.9,"diag",0.13398510794248,134,8.563,10.86,130.278383596285,1000,1000,153.29325172311,0.998999605444835,1.02229114703625,0.999687236996955,11.9961679186266,"growth"
"222","tmbstan",16,0.9,"diag",0.129862885793073,134,10.64,13.75,101.198130706809,1000,1000,121.976711198843,0.998999795102794,1.01232054129827,0.999764553184007,7.35986405140429,"growth"
"223","tmb",16,0.9,"diag",0.16398736819254,134,50.7506370544434,59.2507450580597,102.764801689572,1000,1000,84.9001686723287,0.998999501166565,1.02020489519187,0.99949451673539,1.73440522290264,"growth"
"224","admb",16,0.9,"diag",0.154414,134,NA,24.2900000000009,58.6707063456923,1000,1000,95.8437103188478,0.99899951359418,1.0129614971118,0.99941152380824,2.41542636252327,"growth"
"225","stan",17,0.9,"diag",0.121753208393547,134,9.172,11.781,150.012092778128,1000,1000,176.508335552649,0.998999795303062,1.00442095297333,0.999358843318459,12.7333921380297,"growth"
"226","tmbstan",17,0.9,"diag",0.132735651896032,134,10.016,12.985,127.326038791743,1000,1000,117.778986663245,0.99899993891074,1.01703781466965,0.999533395348196,9.80562485881734,"growth"
"227","tmb",17,0.9,"diag",0.15175962898027,134,45.1568150520325,53.6881740093231,172.458045075783,1000,1000,189.026090885688,0.99899950908082,1.00501155426666,0.999253975817498,3.21221662420172,"growth"
"228","admb",17,0.9,"diag",0.105802,134,NA,27.8499999999985,70.7576908987258,911.81021500666,1000,63.7010660955071,0.998999655419429,1.03506503566603,1.00015732208943,2.54067112742296,"growth"
"229","stan",18,0.9,"diag",0.143024060669864,134,8.344,10.453,94.4614943085534,1000,1000,90.9797410460871,0.998999501773091,1.03785470226403,1.00012311654212,9.03678315398004,"growth"
"230","tmbstan",18,0.9,"diag",0.130766697476819,134,11.375,14.438,106.751674110218,1000,1000,86.9043214354114,0.998999837571254,1.01035553766623,0.999428342308383,7.39379928731248,"growth"
"231","tmb",18,0.9,"diag",0.155497556654304,134,36.2660801410675,44.8911881446838,66.1266017732263,1000,1000,115.985835616526,0.998999595394025,1.00603581772499,0.999417033429271,1.47304191548909,"growth"
"232","admb",18,0.9,"diag",0.153762,134,NA,25.6699999999983,157.951125132731,1000,1000,139.280572932197,0.998999595150325,1.00479229347308,0.999404559312878,6.15314083103785,"growth"
"233","stan",19,0.9,"diag",0.129253550028783,134,8.407,10.86,133.59497499265,1000,1000,203.353141754667,0.99899950983406,1.04760970984204,0.999730196753964,12.3015630748297,"growth"
"234","tmbstan",19,0.9,"diag",0.170720575631699,134,11.469,14.141,166.208468018615,1000,1000,157.586060765403,0.998999528616529,1.00542735780701,0.99939811547562,11.7536573098519,"growth"
"235","tmb",19,0.9,"diag",0.142962118357413,134,49.6412689685822,58.2195010185242,146.692144309884,1000,1000,116.194309224987,0.998999500498956,1.0300156089704,0.999702437454411,2.51963932606035,"growth"
"236","admb",19,0.9,"diag",0.0960184,134,NA,30.2299999999996,95.1623916388219,1000,1000,88.8780026221152,0.998999575837943,1.00664924546307,0.999444634434841,3.1479454726703,"growth"
"237","stan",20,0.9,"diag",0.107726285487147,134,8.063,10.938,194.128076617793,1000,1000,196.26161999868,0.998999520907615,1.0072816101196,0.999340967830234,17.7480413803066,"growth"
"238","tmbstan",20,0.9,"diag",0.125261216798205,134,11.687,15,118.706310320018,1000,1000,107.043166641285,0.998999527329448,1.0056036394629,0.999466795305277,7.91375402133454,"growth"
"239","tmb",20,0.9,"diag",0.141644113575046,134,49.0475099086761,58.0163729190826,173.208227390125,1000,1000,181.513108238131,0.998999670596942,1.00449467122224,0.999308670390076,2.98550596452668,"growth"
"240","admb",20,0.9,"diag",0.149908,134,NA,27.5599999999977,134.836166852686,1000,1000,157.001142803712,0.998999821015985,1.01893439380713,0.999410419355909,4.89245888435041,"growth"
"241","stan",1,0.9,"diag",0.132913929650801,262,25.048,29.704,109.269645986835,1000,1000,124.373936003889,0.998999517770308,1.01327737675072,0.999417100586962,3.67861722282637,"growth"
