"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"103","tmb",26,1101,1000,0.939982179124162,0.9,0.0714551223946898,0,0,63,63,0,"diag","wildf"
"104","admb",26,1101,1000,0.908329400531,0.9,0.0869665,0,0,63,63,0,"diag","wildf"
"105","stan",27,1101,1000,0.948423449916904,0.9,0.0713510766110701,0,0,63,63,0,"diag","wildf"
"106","tmbstan",27,1101,1000,0.898476006257792,0.9,0.0857802071616543,0,0,63,63,0,"diag","wildf"
"107","tmb",27,1101,1000,0.870253851848914,0.9,0.0916786015192022,0,0,63,63,0,"diag","wildf"
"108","admb",27,1101,1000,0.944265922,0.9,0.0729851,0,0,63,63,0,"diag","wildf"
"109","stan",28,1101,1000,0.954146071628096,0.9,0.0669071502763448,0,0,63,63,0,"diag","wildf"
"110","tmbstan",28,1101,1000,0.952964931099902,0.9,0.0702522693951332,0,0,63,63,0,"diag","wildf"
"111","tmb",28,1101,1000,0.926562919938702,0.9,0.0805390231381788,0,0,63,63,0,"diag","wildf"
"112","admb",28,1101,1000,0.8973712579166,0.9,0.0924291,0,0,63,63,0,"diag","wildf"
"113","stan",29,1101,1000,0.912323148848089,0.9,0.0867898502243795,0,0,63,63,0,"diag","wildf"
"114","tmbstan",29,1101,1000,0.942289345048702,0.9,0.0720315957516466,0,0,63,63,0,"diag","wildf"
"115","tmb",29,1101,1000,0.876379313889783,0.9,0.100099643486314,0,0,53.848,63,30.0712683001096,"diag","wildf"
"116","admb",29,1101,1000,0.918470277,0.9,0.0893146,0,0,63,63,0,"diag","wildf"
"117","stan",30,1101,1000,0.938695834374547,0.9,0.0730193667474841,0,0,63,63,0,"diag","wildf"
"118","tmbstan",30,1101,1000,0.915698516518017,0.9,0.0862056312700472,0,0,63,63,0,"diag","wildf"
"119","tmb",30,1101,1000,0.820003707830807,0.9,0.0930125951539618,0,0,63,63,0,"diag","wildf"
"120","admb",30,1101,1000,0.8933091434934,0.9,0.0936981,0,0,62.936,63,1.43036706825554,"diag","wildf"
