"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"44","admb",3,0.8,"diag",0.495765,128,NA,6.81,242.621726380816,1000,1000,219.820893846781,0.998999499992339,1.00634990122822,0.99939234593732,35.6272725963018,"zdiag"
"45","stan",4,0.8,"diag",0.420405488635843,128,1.255,2.146,398.069296052757,1000,1000,432.782106491685,0.999000171794194,1.00445577075863,0.999451501950918,185.493614190474,"zdiag"
"46","tmbstan",4,0.8,"diag",0.378268911624633,128,2.237,2.674,349.108810396125,1000,1000,324.414081266491,0.99899950289167,1.0031126998515,0.99920322645886,130.55677277342,"zdiag"
"47","tmb",4,0.8,"diag",0.503350060450742,128,10.4420518875122,11.9064319133759,274.62109533383,1000,1000,289.131880356079,0.998999520111467,1.00370284528536,0.999375927515347,23.0649364420685,"zdiag"
"48","admb",4,0.8,"diag",0.486557,128,NA,10.42,282.431891504251,1000,1000,242.47286852955,0.998999540112026,1.01251362904427,0.999305384318826,27.1047880522313,"zdiag"
"49","stan",1,0.8,"diag",0.367837728218083,256,2.855,3.19,243.320980295821,1000,1000,267.004675857283,0.998999515042152,1.02261482027388,0.999128201835661,76.2761693717309,"zdiag"
"50","tmbstan",1,0.8,"diag",0.397447650118041,256,6.383,28.308,377.284008890615,994.810046393217,1000,369.272373584481,0.998999521094647,1.00648006590546,0.999463596347748,13.3278228377354,"zdiag"
"51","tmb",1,0.8,"diag",0.407034531568039,256,22.5140850543976,25.1226749420166,441.963710875469,1000,1000,444.870111637586,0.9989995021471,1.00244978305448,0.999247139001671,17.5922234354234,"zdiag"
"52","admb",1,0.8,"diag",0.414707,256,NA,22.05,245.828747726329,1000,1000,280.368863508398,0.998999500208752,1.00236612831234,0.999186302192875,11.1486960420104,"zdiag"
"53","stan",2,0.8,"diag",0.349262564686169,256,3.016,3.421,391.334318267694,1000,1000,374.837075847086,0.998999500131103,1.00365573392378,0.999173508065795,114.391791367347,"zdiag"
"54","tmbstan",2,0.8,"diag",0.391205694488682,256,6.718,7.548,354.139573189108,1000,1000,321.665753401909,0.998999679175278,1.00480921390376,0.999211434453485,46.9183324309894,"zdiag"
"55","tmb",2,0.8,"diag",0.336184653461708,256,26.6284379959106,29.5822069644928,356.137408920673,1000,1000,330.32413974391,0.998999499593008,1.00218778570454,0.999137908330609,12.0389060000879,"zdiag"
"56","admb",2,0.8,"diag",0.402913,256,NA,28.28,162.34075043164,1000,1000,219.025343340441,0.998999509001454,1.00967698578001,0.999246152987527,5.74047915246253,"zdiag"
"57","stan",3,0.8,"diag",0.374289795342621,256,3.55,4.018,357.974077420193,1000,1000,352.767629483502,0.998999500745836,1.02227907867619,0.999174693156981,89.0926026431542,"zdiag"
"58","tmbstan",3,0.8,"diag",0.350753536731432,256,7.755,8.536,327.592582128728,1000,1000,325.892537089149,0.998999500320706,1.00166636024011,0.999230223531154,38.3777626673768,"zdiag"
"59","tmb",3,0.8,"diag",0.464664763434214,256,25.2675430774689,26.9550521373749,426.481523331629,1000,1000,426.97753441999,0.99899950333271,1.00376493592495,0.999215468423005,15.8219513417407,"zdiag"
"60","admb",3,0.8,"diag",0.412986,256,NA,27.65,231.053298901429,1000,1000,240.985649020094,0.998999501403475,1.0034065256473,0.999237615222769,8.35635800728495,"zdiag"
"61","stan",4,0.8,"diag",0.350561597870206,256,2.918,3.234,220.874021777407,1000,1000,217.37538296954,0.998999504956686,1.00153757737171,0.999155267284302,68.2974711742137,"zdiag"
"62","tmbstan",4,0.8,"diag",0.362801462539421,256,5.897,6.569,300.885561915867,1000,1000,289.60341086762,0.998999500034267,1.00253050418682,0.999165059550221,45.8038608488152,"zdiag"
"63","tmb",4,0.8,"diag",0.495878092552242,256,17.9968731403351,19.2468771934509,315.765863831339,1000,1000,310.772079666901,0.998999507639165,1.00222855066309,0.999235469536409,16.4060829534873,"zdiag"
"64","admb",4,0.8,"diag",0.43024,256,NA,34.5599999999999,298.219761182127,1000,1000,258.362618126807,0.99899949999079,1.00803376473454,0.999374401962891,8.62904401568656,"zdiag"
