"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"34","tmbstan",1,0.8,"diag",0.437231442041296,128,1.97,2.399,388.03663138689,1000,1000,378.601508411416,0.998999687558965,1.00691660483869,0.999404227285375,161.749325296745,"zdiag"
"35","tmb",1,0.8,"diag",0.513863426441632,128,9.44544816017151,10.5452439785004,169.767574726923,1000,1000,182.464072789866,0.99899951693637,1.01850936297444,0.999344467321666,16.0989707846537,"zdiag"
"36","admb",1,0.8,"diag",0.473473,128,NA,49.19,239.50783260884,1000,1000,206.566883296417,0.998999545916134,1.00539671951277,0.99943741342372,4.86903501949258,"zdiag"
"37","stan",2,0.8,"diag",0.394657221255969,128,1.405,1.816,408.404809931129,1000,1000,381.314480619318,0.998999559272536,1.00339478877131,0.999271296413651,224.892516481899,"zdiag"
"38","tmbstan",2,0.8,"diag",0.425822688039478,128,1.921,2.836,367.293113097455,1000,1000,405.240775338206,0.999000204672365,1.01776276240846,0.99947368921297,129.510970767791,"zdiag"
"39","tmb",2,0.8,"diag",0.49730728041405,128,7.97133612632751,9.09913992881775,250.066233998368,1000,1000,251.723117151586,0.9989995031492,1.00219242795091,0.999332984823556,27.4824033869824,"zdiag"
"40","admb",2,0.8,"diag",0.469154,128,NA,46.39,269.818279288842,1000,1000,257.7319236046,0.998999501588183,1.00659919375277,0.999255528449926,5.81630263610352,"zdiag"
"41","stan",3,0.8,"diag",0.420910282929134,128,0.91,1.427,426.845395370062,1000,1000,407.070148120176,0.998999502297622,1.00387410667289,0.999296165463407,299.120809649658,"zdiag"
"42","tmbstan",3,0.8,"diag",0.482436698234926,128,1.854,2.045,386.573140303954,1000,1000,343.95866353659,0.998999504436261,1.0074444029932,0.999243780114823,189.033320442031,"zdiag"
"43","tmb",3,0.8,"diag",0.496929410638146,128,7.93985986709595,9.09069490432739,287.964617621019,1000,1000,287.953985769368,0.998999499516322,1.00567318063218,0.999240976609163,31.6768542615967,"zdiag"
"44","admb",3,0.8,"diag",0.512418,128,NA,53.58,205.122874477961,1000,1000,199.526126725879,0.998999499829993,1.00648710759132,0.999248101417054,3.82834778794254,"zdiag"
"45","stan",4,0.8,"diag",0.420405488635843,128,0.833,1.582,398.069296052757,1000,1000,432.782106491685,0.999000171794194,1.00445577075863,0.999451501950918,251.624080943588,"zdiag"
"46","tmbstan",4,0.8,"diag",0.378268911624633,128,1.947,2.419,349.108810396125,1000,1000,324.414081266491,0.99899950289167,1.0031126998515,0.99920322645886,144.319475153421,"zdiag"
"47","tmb",4,0.8,"diag",0.497850672782788,128,7.75121307373047,8.92703604698181,321.022255796773,1000,1000,293.613781216051,0.998999640902131,1.00449678999941,0.999289025780303,35.960676545639,"zdiag"
"48","admb",4,0.8,"diag",0.482034,128,NA,56.59,240.813029300577,1000,1000,240.599658198951,0.998999501380113,1.00305126447681,0.999269766855373,4.25539899806639,"zdiag"
